customer_id,total_orders,total_spending,average_order_value,average_items,weekend_orders,late_night_orders,active_days,ordering_frequency,average_rating_given,customer_cluster,dbscan_cluster
C00504,8.0,7954.49,994.31125,2.25,1.0,2.0,75.0,0.10666666666666667,3.8,1,0
C00505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5848081591677903,2,-1
C00506,6.0,8752.06,1458.6766666666665,4.333333333333333,2.0,3.0,77.0,0.07792207792207792,4.0,1,0
C00507,4.0,5594.09,1398.5225,2.75,1.0,0.0,77.0,0.05194805194805195,4.0,2,0
C00508,6.0,4636.71,772.785,3.6666666666666665,4.0,2.0,82.0,0.07317073170731707,3.6666666666666665,1,0
C00509,10.0,11496.89,1149.6889999999999,2.0,3.0,2.0,68.0,0.14705882352941177,3.888888888888889,1,0
C00510,2.0,941.6700000000001,470.83500000000004,5.0,0.0,1.0,24.0,0.08333333333333333,3.5,2,0
C00511,10.0,9790.99,979.0989999999999,3.3,3.0,4.0,53.0,0.18867924528301888,2.857142857142857,1,0
C00512,8.0,6337.13,792.14125,3.5,3.0,3.0,78.0,0.10256410256410256,4.666666666666667,1,0
C00513,2.0,3295.19,1647.595,5.5,0.0,0.0,24.0,0.08333333333333333,4.0,2,0
C00514,2.0,2501.0,1250.5,3.5,0.0,1.0,50.0,0.04,3.5,2,0
C00515,6.0,5106.92,851.1533333333333,3.6666666666666665,2.0,1.0,49.0,0.12244897959183673,4.2,2,0
C00516,10.0,10522.960000000001,1052.296,3.6,1.0,5.0,82.0,0.12195121951219512,4.125,1,0
C00517,4.0,3124.74,781.185,4.0,0.0,1.0,55.0,0.07272727272727272,4.0,2,0
C00518,11.0,12061.400000000001,1096.4909090909093,4.818181818181818,4.0,3.0,76.0,0.14473684210526316,4.0,1,0
C00519,6.0,5836.23,972.7049999999999,4.833333333333333,1.0,1.0,41.0,0.14634146341463414,3.0,2,0
C00520,5.0,7119.23,1423.846,3.2,3.0,2.0,67.0,0.07462686567164178,2.6,1,0
C00521,4.0,4035.48,1008.87,3.25,2.0,2.0,77.0,0.05194805194805195,4.5,2,0
C00522,8.0,8632.31,1079.03875,4.0,0.0,1.0,66.0,0.12121212121212122,3.0,1,0
C00523,2.0,2188.1499999999996,1094.0749999999998,4.5,0.0,2.0,16.0,0.125,1.5,2,0
C00524,2.0,2216.39,1108.195,3.5,2.0,0.0,41.0,0.04878048780487805,3.0,2,0
C00525,6.0,6715.9,1119.3166666666666,3.0,4.0,3.0,66.0,0.09090909090909091,3.3333333333333335,1,0
C00526,4.0,5126.33,1281.5825,2.25,1.0,2.0,50.0,0.08,1.5,2,0
C00527,8.0,8929.91,1116.23875,3.625,3.0,2.0,75.0,0.10666666666666667,3.2,1,0
C00528,8.0,7222.08,902.76,2.875,5.0,2.0,78.0,0.10256410256410256,3.8333333333333335,1,0
C00529,3.0,2619.1,873.0333333333333,1.6666666666666667,1.0,0.0,44.0,0.06818181818181818,5.0,2,0
C00530,4.0,2993.6,748.4,3.25,1.0,1.0,62.0,0.06451612903225806,4.666666666666667,2,0
C00531,10.0,10485.86,1048.586,3.3,4.0,4.0,71.0,0.14084507042253522,3.1666666666666665,1,0
C00532,1.0,1380.77,1380.77,5.0,0.0,0.0,1.0,1.0,3.5848081591677903,0,1
C00533,4.0,6298.0599999999995,1574.5149999999999,2.5,1.0,0.0,39.0,0.10256410256410256,3.0,2,0
C00534,6.0,6914.87,1152.4783333333332,3.0,1.0,2.0,72.0,0.08333333333333333,3.5,1,0
C00535,4.0,3535.23,883.8075,2.75,0.0,0.0,65.0,0.06153846153846154,3.5,2,0
C00536,5.0,6503.54,1300.708,4.2,3.0,2.0,55.0,0.09090909090909091,3.75,1,0
C00537,3.0,3773.5699999999997,1257.8566666666666,3.3333333333333335,1.0,2.0,18.0,0.16666666666666666,3.6666666666666665,2,0
C00538,2.0,2649.24,1324.62,3.5,1.0,1.0,34.0,0.058823529411764705,4.5,2,0
C00539,2.0,3405.55,1702.775,1.5,0.0,0.0,21.0,0.09523809523809523,3.0,2,0
C00540,3.0,3145.33,1048.4433333333334,4.0,2.0,1.0,27.0,0.1111111111111111,3.0,2,0
C00541,2.0,1219.72,609.86,4.5,2.0,0.0,13.0,0.15384615384615385,3.5,2,0
C00542,7.0,9476.78,1353.8257142857144,2.4285714285714284,2.0,2.0,74.0,0.0945945945945946,3.3333333333333335,1,0
C00543,5.0,4811.97,962.394,2.4,1.0,3.0,33.0,0.15151515151515152,4.0,2,0
C00544,4.0,5573.34,1393.335,2.5,0.0,0.0,25.0,0.16,4.666666666666667,2,0
C00545,2.0,2511.21,1255.605,2.5,1.0,0.0,14.0,0.14285714285714285,1.5,2,0
C00546,3.0,4937.46,1645.82,2.6666666666666665,0.0,0.0,69.0,0.043478260869565216,3.5,2,0
C00547,3.0,2683.4500000000003,894.4833333333335,2.6666666666666665,1.0,0.0,47.0,0.06382978723404255,3.6666666666666665,2,0
C00548,4.0,3386.48,846.62,3.0,1.0,1.0,59.0,0.06779661016949153,3.5,2,0
C00549,3.0,1938.02,646.0066666666667,2.0,3.0,1.0,71.0,0.04225352112676056,4.0,2,0
C00550,6.0,6554.0,1092.3333333333333,3.6666666666666665,3.0,0.0,79.0,0.0759493670886076,3.5,1,0
C00551,2.0,2601.3900000000003,1300.6950000000002,1.5,1.0,0.0,61.0,0.03278688524590164,1.5,2,0
C00552,4.0,5255.96,1313.99,4.75,0.0,1.0,22.0,0.18181818181818182,4.0,2,0
C00553,5.0,2750.75,550.15,4.2,0.0,2.0,25.0,0.2,4.25,2,0
C00554,5.0,5517.04,1103.408,2.8,2.0,0.0,48.0,0.10416666666666667,4.25,2,0
C00555,4.0,5805.94,1451.485,3.5,0.0,1.0,62.0,0.06451612903225806,4.0,2,0
C00556,4.0,3932.24,983.06,3.5,4.0,1.0,51.0,0.0784313725490196,3.0,2,0
C00557,6.0,4982.38,830.3966666666666,2.1666666666666665,1.0,0.0,57.0,0.10526315789473684,4.0,2,0
C00558,2.0,2274.7799999999997,1137.3899999999999,2.5,0.0,2.0,16.0,0.125,4.0,2,0
C00559,5.0,6533.98,1306.7959999999998,3.4,3.0,1.0,52.0,0.09615384615384616,3.2,1,0
C00560,4.0,4769.32,1192.33,4.0,1.0,1.0,34.0,0.11764705882352941,3.0,2,0
C00561,8.0,9686.95,1210.86875,3.75,2.0,2.0,74.0,0.10810810810810811,4.6,1,0
C00562,8.0,5934.15,741.76875,2.25,2.0,0.0,70.0,0.11428571428571428,3.0,1,0
C00563,4.0,4440.15,1110.0375,4.25,0.0,0.0,45.0,0.08888888888888889,3.0,2,0
C00564,6.0,5575.39,929.2316666666667,2.0,2.0,2.0,83.0,0.07228915662650602,2.75,1,0
C00565,7.0,9392.72,1341.8171428571427,3.7142857142857144,3.0,4.0,88.0,0.07954545454545454,3.3333333333333335,1,0
C00566,4.0,7009.09,1752.2725,3.5,1.0,2.0,69.0,0.057971014492753624,3.3333333333333335,1,0
C00567,8.0,7253.29,906.66125,3.375,2.0,2.0,77.0,0.1038961038961039,3.0,1,0
C00568,7.0,7370.61,1052.9442857142856,3.0,3.0,1.0,86.0,0.08139534883720931,1.8,1,0
C00569,4.0,4096.33,1024.0825,3.25,2.0,0.0,41.0,0.0975609756097561,4.5,2,0
C00570,5.0,4219.85,843.97,4.6,0.0,1.0,79.0,0.06329113924050633,3.6666666666666665,2,0
C00571,5.0,5793.7,1158.74,3.4,2.0,0.0,66.0,0.07575757575757576,3.25,2,0
C00572,2.0,330.03999999999996,165.01999999999998,5.5,1.0,1.0,18.0,0.1111111111111111,4.5,2,0
C00573,5.0,4209.62,841.924,3.2,2.0,1.0,44.0,0.11363636363636363,4.0,2,0
C00574,1.0,1929.95,1929.95,2.0,0.0,0.0,1.0,1.0,5.0,0,-1
C00575,5.0,6987.54,1397.508,3.4,0.0,3.0,65.0,0.07692307692307693,3.75,1,0
C00576,5.0,4470.73,894.146,3.6,2.0,1.0,50.0,0.1,3.0,2,0
C00577,4.0,4068.41,1017.1025,2.5,0.0,1.0,58.0,0.06896551724137931,4.25,2,0
C00578,3.0,3250.09,1083.3633333333335,3.0,0.0,2.0,63.0,0.047619047619047616,3.3333333333333335,2,0
C00579,6.0,7776.52,1296.0866666666668,4.833333333333333,2.0,1.0,70.0,0.08571428571428572,4.0,1,0
C00580,9.0,11134.86,1237.2066666666667,3.5555555555555554,2.0,2.0,70.0,0.12857142857142856,3.625,1,0
C00581,8.0,11577.07,1447.13375,3.375,3.0,5.0,51.0,0.1568627450980392,4.333333333333333,1,0
C00582,2.0,2736.42,1368.21,3.5,1.0,1.0,48.0,0.041666666666666664,5.0,2,0
C00583,6.0,6557.38,1092.8966666666668,3.6666666666666665,1.0,2.0,60.0,0.1,4.25,1,0
C00584,7.0,9409.16,1344.1657142857143,3.2857142857142856,6.0,2.0,77.0,0.09090909090909091,2.6,1,0
C00585,3.0,3363.3900000000003,1121.13,2.3333333333333335,0.0,3.0,50.0,0.06,2.3333333333333335,2,0
C00586,5.0,4350.15,870.03,3.8,2.0,0.0,75.0,0.06666666666666667,3.25,2,0
C00587,6.0,7525.01,1254.1683333333333,4.5,1.0,2.0,54.0,0.1111111111111111,3.0,1,0
C00588,4.0,5130.96,1282.74,4.5,1.0,0.0,51.0,0.0784313725490196,4.0,2,0
C00589,6.0,4670.29,778.3816666666667,4.833333333333333,3.0,1.0,78.0,0.07692307692307693,3.6,1,0
C00590,8.0,7978.93,997.36625,4.125,2.0,1.0,72.0,0.1111111111111111,3.6666666666666665,1,0
C00591,5.0,6066.86,1213.3719999999998,4.2,1.0,1.0,55.0,0.09090909090909091,3.3333333333333335,2,0
C00592,6.0,5820.77,970.1283333333334,4.333333333333333,2.0,3.0,68.0,0.08823529411764706,2.0,1,0
C00593,5.0,6871.23,1374.2459999999999,3.4,2.0,1.0,77.0,0.06493506493506493,3.6666666666666665,1,0
C00594,1.0,589.64,589.64,6.0,0.0,0.0,1.0,1.0,3.5848081591677903,0,1
C00595,5.0,4107.52,821.5040000000001,4.2,0.0,0.0,58.0,0.08620689655172414,3.0,2,0
C00596,3.0,2635.9300000000003,878.6433333333334,2.6666666666666665,0.0,1.0,67.0,0.04477611940298507,3.5,2,0
C00597,2.0,2798.38,1399.19,4.5,1.0,0.0,12.0,0.16666666666666666,1.0,2,0
C00598,5.0,4043.2299999999996,808.646,4.4,2.0,0.0,71.0,0.07042253521126761,4.333333333333333,2,0
C00599,6.0,6512.4,1085.3999999999999,4.333333333333333,4.0,1.0,28.0,0.21428571428571427,4.0,1,0
C00600,6.0,3462.79,577.1316666666667,3.5,0.0,3.0,60.0,0.1,4.5,2,0
C00601,4.0,2456.58,614.145,3.25,0.0,1.0,61.0,0.06557377049180328,3.0,2,0
C00602,4.0,3538.1,884.525,3.0,2.0,1.0,56.0,0.07142857142857142,4.0,2,0
C00603,3.0,3007.6800000000003,1002.5600000000001,3.3333333333333335,1.0,2.0,22.0,0.13636363636363635,5.0,2,0
C00604,2.0,1678.49,839.245,5.0,2.0,0.0,28.0,0.07142857142857142,5.0,2,0
C00605,4.0,3036.41,759.1025,3.75,2.0,1.0,62.0,0.06451612903225806,4.0,2,0
C00606,7.0,5050.56,721.5085714285715,4.857142857142857,2.0,3.0,76.0,0.09210526315789473,3.3333333333333335,1,0
C00607,2.0,1491.5,745.75,2.5,1.0,2.0,19.0,0.10526315789473684,3.0,2,0
C00608,6.0,5491.68,915.2800000000001,4.666666666666667,2.0,2.0,47.0,0.1276595744680851,3.5,1,0
C00609,4.0,5878.44,1469.61,4.25,2.0,0.0,13.0,0.3076923076923077,2.75,2,0
C00610,4.0,5886.94,1471.735,3.25,0.0,1.0,58.0,0.06896551724137931,3.0,2,0
C00611,1.0,1019.01,1019.01,5.0,0.0,1.0,1.0,1.0,5.0,0,1
C00612,6.0,7616.87,1269.4783333333332,4.0,2.0,4.0,66.0,0.09090909090909091,4.0,1,0
C00613,3.0,4118.67,1372.89,2.6666666666666665,2.0,1.0,77.0,0.03896103896103896,3.3333333333333335,2,0
C00614,8.0,9104.96,1138.12,3.25,3.0,5.0,57.0,0.14035087719298245,2.5,1,0
C00615,4.0,5747.87,1436.9675,1.25,1.0,1.0,35.0,0.11428571428571428,3.5,2,0
C00616,6.0,6078.55,1013.0916666666667,3.8333333333333335,1.0,1.0,44.0,0.13636363636363635,3.25,2,0
C00617,4.0,3510.49,877.6225,3.0,3.0,1.0,56.0,0.07142857142857142,2.3333333333333335,2,0
C00618,6.0,6292.8,1048.8,4.0,2.0,1.0,31.0,0.1935483870967742,3.0,1,0
C00619,5.0,6630.98,1326.196,3.8,2.0,1.0,45.0,0.1111111111111111,4.0,1,0
C00620,5.0,6924.5599999999995,1384.9119999999998,3.4,1.0,2.0,48.0,0.10416666666666667,3.75,1,0
C00621,7.0,7221.61,1031.6585714285713,3.4285714285714284,2.0,1.0,73.0,0.0958904109589041,3.8,1,0
C00622,4.0,3584.36,896.09,3.75,2.0,0.0,57.0,0.07017543859649122,4.0,2,0
C00623,7.0,8148.13,1164.0185714285715,3.2857142857142856,1.0,0.0,79.0,0.08860759493670886,4.5,1,0
C00624,6.0,4927.37,821.2283333333334,2.6666666666666665,0.0,1.0,65.0,0.09230769230769231,3.0,2,0
C00625,6.0,7655.09,1275.8483333333334,3.0,1.0,2.0,34.0,0.17647058823529413,4.0,1,0
C00626,7.0,6738.62,962.66,3.4285714285714284,4.0,0.0,36.0,0.19444444444444445,4.428571428571429,1,0
C00627,9.0,7644.66,849.4066666666666,3.2222222222222223,3.0,1.0,84.0,0.10714285714285714,3.142857142857143,1,0
C00628,7.0,6826.35,975.1928571428572,3.5714285714285716,1.0,1.0,69.0,0.10144927536231885,2.8,1,0
C00629,2.0,2756.4,1378.2,3.5,1.0,1.0,3.0,0.6666666666666666,1.5,0,-1
C00630,4.0,2355.8,588.95,4.0,1.0,1.0,73.0,0.0547945205479452,4.333333333333333,2,0
C00631,4.0,4306.139999999999,1076.5349999999999,5.25,1.0,1.0,47.0,0.0851063829787234,4.0,2,0
C00632,5.0,5019.04,1003.808,4.6,1.0,0.0,80.0,0.0625,2.6666666666666665,2,0
C00633,6.0,8035.4400000000005,1339.24,3.3333333333333335,2.0,3.0,66.0,0.09090909090909091,3.5,1,0
C00634,6.0,6352.05,1058.675,3.1666666666666665,1.0,2.0,73.0,0.0821917808219178,2.6666666666666665,1,0
C00635,4.0,5026.17,1256.5425,2.75,1.0,2.0,65.0,0.06153846153846154,4.5,2,0
C00636,2.0,1915.46,957.73,1.5,1.0,1.0,12.0,0.16666666666666666,3.5848081591677903,2,0
C00637,3.0,3784.3,1261.4333333333334,3.3333333333333335,0.0,2.0,44.0,0.06818181818181818,1.0,2,0
C00638,8.0,7024.9400000000005,878.1175000000001,3.375,5.0,2.0,85.0,0.09411764705882353,4.333333333333333,1,0
C00639,5.0,5690.09,1138.018,2.8,3.0,3.0,82.0,0.06097560975609756,4.0,1,0
C00640,3.0,2812.88,937.6266666666667,3.3333333333333335,1.0,0.0,62.0,0.04838709677419355,4.0,2,0
C00641,4.0,4653.32,1163.33,3.25,1.0,3.0,52.0,0.07692307692307693,4.5,2,0
C00642,4.0,3480.6099999999997,870.1524999999999,5.0,0.0,0.0,25.0,0.16,3.75,2,0
C00643,3.0,2326.62,775.54,3.3333333333333335,1.0,0.0,51.0,0.058823529411764705,2.0,2,0
C00644,4.0,4173.71,1043.4275,3.75,1.0,1.0,37.0,0.10810810810810811,3.75,2,0
C00645,3.0,3507.3199999999997,1169.1066666666666,4.666666666666667,2.0,1.0,51.0,0.058823529411764705,2.5,2,0
C00646,4.0,5644.43,1411.1075,3.75,0.0,1.0,77.0,0.05194805194805195,3.0,2,0
C00647,5.0,5208.99,1041.798,4.2,2.0,0.0,74.0,0.06756756756756757,3.6666666666666665,2,0
C00648,3.0,2560.8,853.6,4.666666666666667,1.0,0.0,81.0,0.037037037037037035,4.5,2,0
C00649,10.0,12833.46,1283.346,5.1,2.0,3.0,50.0,0.2,3.7142857142857144,1,0
C00650,5.0,6289.0,1257.8,5.2,3.0,1.0,41.0,0.12195121951219512,4.0,1,0
C00651,3.0,3341.65,1113.8833333333334,3.3333333333333335,1.0,1.0,38.0,0.07894736842105263,3.0,2,0
C00652,4.0,3701.58,925.395,4.75,1.0,1.0,47.0,0.0851063829787234,3.75,2,0
C00653,4.0,3459.8500000000004,864.9625000000001,4.5,2.0,0.0,45.0,0.08888888888888889,3.6666666666666665,2,0
C00654,5.0,6425.94,1285.1879999999999,4.6,2.0,1.0,38.0,0.13157894736842105,3.0,1,0
C00655,8.0,9322.95,1165.36875,3.0,0.0,2.0,63.0,0.12698412698412698,4.166666666666667,1,0
C00656,3.0,4536.42,1512.14,3.6666666666666665,1.0,2.0,45.0,0.06666666666666667,3.3333333333333335,2,0
C00657,6.0,6185.3,1030.8833333333334,2.1666666666666665,2.0,1.0,26.0,0.23076923076923078,4.0,1,0
C00658,5.0,4056.86,811.3720000000001,4.0,1.0,1.0,83.0,0.060240963855421686,3.25,2,0
C00659,4.0,4520.71,1130.1775,3.25,0.0,1.0,20.0,0.2,4.25,2,0
C00660,3.0,2954.12,984.7066666666666,2.3333333333333335,0.0,0.0,60.0,0.05,1.3333333333333333,2,0
C00661,6.0,6181.05,1030.175,2.6666666666666665,1.0,2.0,81.0,0.07407407407407407,5.0,1,0
C00662,2.0,1751.49,875.745,5.0,0.0,0.0,15.0,0.13333333333333333,3.5848081591677903,2,0
C00663,7.0,5854.139999999999,836.3057142857142,4.714285714285714,1.0,2.0,56.0,0.125,3.8,1,0
C00664,5.0,5696.12,1139.224,4.4,1.0,0.0,68.0,0.07352941176470588,3.8,2,0
C00665,4.0,3521.14,880.285,5.25,1.0,0.0,40.0,0.1,4.0,2,0
C00666,5.0,7518.76,1503.752,2.2,0.0,0.0,67.0,0.07462686567164178,3.6666666666666665,2,0
C00667,5.0,6348.0,1269.6,2.4,2.0,0.0,59.0,0.0847457627118644,2.3333333333333335,2,0
C00668,2.0,2515.0,1257.5,2.5,0.0,0.0,31.0,0.06451612903225806,3.5848081591677903,2,0
C00669,6.0,5362.97,893.8283333333334,3.0,3.0,2.0,68.0,0.08823529411764706,3.25,1,0
C00670,6.0,7342.23,1223.705,3.5,2.0,2.0,65.0,0.09230769230769231,4.333333333333333,1,0
C00671,5.0,5260.76,1052.152,3.8,0.0,1.0,70.0,0.07142857142857142,4.0,2,0
C00672,1.0,1559.22,1559.22,3.0,0.0,1.0,1.0,1.0,3.0,0,1
C00673,3.0,1507.3600000000001,502.4533333333334,3.0,1.0,0.0,59.0,0.05084745762711865,3.0,2,0
C00674,5.0,5209.5599999999995,1041.9119999999998,2.2,2.0,2.0,60.0,0.08333333333333333,3.75,1,0
C00675,4.0,5085.610000000001,1271.4025000000001,2.25,1.0,3.0,24.0,0.16666666666666666,3.6666666666666665,2,0
C00676,5.0,5596.8,1119.3600000000001,2.4,3.0,0.0,76.0,0.06578947368421052,3.75,2,0
C00677,3.0,4130.12,1376.7066666666667,3.6666666666666665,2.0,0.0,61.0,0.04918032786885246,3.5,2,0
C00678,4.0,4615.17,1153.7925,2.75,2.0,0.0,57.0,0.07017543859649122,3.5,2,0
C00679,4.0,3994.0499999999997,998.5124999999999,5.0,1.0,1.0,27.0,0.14814814814814814,3.0,2,0
C00680,7.0,4780.83,682.9757142857143,3.857142857142857,3.0,3.0,40.0,0.175,2.8333333333333335,1,0
C00681,3.0,2530.5699999999997,843.5233333333332,4.333333333333333,1.0,2.0,27.0,0.1111111111111111,4.5,2,0
C00682,1.0,1060.26,1060.26,3.0,1.0,0.0,1.0,1.0,5.0,0,-1
C00683,5.0,5689.530000000001,1137.9060000000002,5.2,0.0,2.0,81.0,0.06172839506172839,4.25,2,0
C00684,9.0,10041.84,1115.76,3.4444444444444446,3.0,1.0,58.0,0.15517241379310345,3.857142857142857,1,0
C00685,7.0,6197.13,885.3042857142857,3.4285714285714284,0.0,1.0,72.0,0.09722222222222222,3.5,2,0
C00686,3.0,3449.71,1149.9033333333334,3.3333333333333335,1.0,1.0,72.0,0.041666666666666664,5.0,2,0
C00687,6.0,8601.89,1433.6483333333333,2.3333333333333335,1.0,2.0,57.0,0.10526315789473684,4.25,1,0
C00688,5.0,6830.15,1366.03,3.2,2.0,2.0,56.0,0.08928571428571429,2.3333333333333335,1,0
C00689,4.0,4141.9,1035.475,5.0,0.0,2.0,74.0,0.05405405405405406,4.25,2,0
C00690,9.0,11009.05,1223.2277777777776,3.4444444444444446,0.0,1.0,70.0,0.12857142857142856,4.2,1,0
C00691,7.0,7293.79,1041.97,3.5714285714285716,1.0,1.0,70.0,0.1,3.1666666666666665,1,0
C00692,7.0,8565.24,1223.6057142857142,3.4285714285714284,1.0,1.0,82.0,0.08536585365853659,3.6666666666666665,1,0
C00693,3.0,3514.13,1171.3766666666668,3.3333333333333335,1.0,1.0,66.0,0.045454545454545456,5.0,2,0
C00694,8.0,6690.73,836.34125,3.0,4.0,1.0,70.0,0.11428571428571428,3.3333333333333335,1,0
C00695,3.0,1555.72,518.5733333333334,4.0,0.0,2.0,69.0,0.043478260869565216,5.0,2,0
C00696,3.0,3864.16,1288.0533333333333,4.0,2.0,0.0,72.0,0.041666666666666664,3.3333333333333335,2,0
C00697,5.0,6053.6900000000005,1210.738,4.2,1.0,1.0,54.0,0.09259259259259259,3.0,2,0
C00698,9.0,9068.02,1007.5577777777778,4.222222222222222,2.0,3.0,88.0,0.10227272727272728,3.5,1,0
C00699,4.0,2802.37,700.5925,3.25,1.0,0.0,49.0,0.08163265306122448,2.0,2,0
C00700,2.0,3058.05,1529.025,3.5,0.0,0.0,64.0,0.03125,3.0,2,0
C00701,5.0,6289.59,1257.9180000000001,2.4,4.0,2.0,67.0,0.07462686567164178,4.0,1,0
C00702,6.0,7563.139999999999,1260.5233333333333,3.3333333333333335,0.0,1.0,65.0,0.09230769230769231,3.2,2,0
C00703,7.0,8200.01,1171.43,3.5714285714285716,0.0,1.0,60.0,0.11666666666666667,3.8333333333333335,1,0
C00704,6.0,5661.33,943.555,4.333333333333333,1.0,0.0,66.0,0.09090909090909091,3.75,2,0
C00705,6.0,5713.35,952.225,2.8333333333333335,4.0,1.0,64.0,0.09375,3.0,1,0
C00706,3.0,3548.15,1182.7166666666667,5.0,0.0,1.0,10.0,0.3,4.0,2,0
C00707,4.0,5226.53,1306.6325,4.0,1.0,1.0,74.0,0.05405405405405406,2.5,2,0
C00708,8.0,6422.88,802.86,3.0,1.0,2.0,38.0,0.21052631578947367,4.0,1,0
C00709,2.0,2132.56,1066.28,2.5,0.0,1.0,1.0,2.0,2.0,0,-1
C00710,3.0,1743.8400000000001,581.2800000000001,3.6666666666666665,0.0,2.0,80.0,0.0375,3.3333333333333335,2,0
C00711,7.0,9591.2,1370.1714285714286,3.2857142857142856,0.0,2.0,59.0,0.11864406779661017,4.6,1,0
C00712,3.0,2825.35,941.7833333333333,3.3333333333333335,2.0,0.0,7.0,0.42857142857142855,3.0,2,0
C00713,5.0,3669.76,733.952,4.2,0.0,2.0,66.0,0.07575757575757576,4.666666666666667,2,0
C00714,1.0,1721.31,1721.31,3.0,0.0,0.0,1.0,1.0,4.0,0,1
C00715,3.0,2468.91,822.9699999999999,3.0,0.0,1.0,55.0,0.05454545454545454,4.0,2,0
C00716,3.0,2264.84,754.9466666666667,2.0,2.0,0.0,59.0,0.05084745762711865,3.0,2,0
C00717,7.0,6989.25,998.4642857142857,3.2857142857142856,5.0,1.0,75.0,0.09333333333333334,3.6666666666666665,1,0
C00718,6.0,7572.09,1262.015,3.5,1.0,0.0,59.0,0.1016949152542373,3.0,2,0
C00719,3.0,3242.39,1080.7966666666666,4.0,0.0,0.0,75.0,0.04,3.6666666666666665,2,0
C00720,3.0,3304.97,1101.6566666666665,3.3333333333333335,0.0,0.0,29.0,0.10344827586206896,3.3333333333333335,2,0
C00721,5.0,4546.85,909.3700000000001,4.6,3.0,1.0,71.0,0.07042253521126761,4.4,2,0
C00722,7.0,6841.799999999999,977.3999999999999,4.142857142857143,4.0,1.0,63.0,0.1111111111111111,3.8333333333333335,1,0
C00723,7.0,9807.82,1401.1171428571429,2.5714285714285716,4.0,0.0,39.0,0.1794871794871795,3.0,1,0
C00724,7.0,7576.9800000000005,1082.4257142857143,3.5714285714285716,1.0,3.0,80.0,0.0875,3.8,1,0
C00725,6.0,6363.19,1060.5316666666665,4.0,3.0,2.0,75.0,0.08,4.75,1,0
C00726,7.0,5928.46,846.9228571428572,4.142857142857143,3.0,2.0,76.0,0.09210526315789473,3.5,1,0
C00727,6.0,5873.69,978.9483333333333,3.1666666666666665,2.0,1.0,76.0,0.07894736842105263,3.4,1,0
C00728,5.0,6771.61,1354.322,4.4,1.0,0.0,69.0,0.07246376811594203,5.0,2,0
C00729,1.0,1664.0,1664.0,6.0,0.0,1.0,1.0,1.0,2.0,0,-1
C00730,5.0,5080.73,1016.146,2.8,1.0,2.0,57.0,0.08771929824561403,3.5,2,0
C00731,7.0,6601.81,943.1157142857144,3.4285714285714284,3.0,1.0,82.0,0.08536585365853659,3.8333333333333335,1,0
C00732,6.0,7623.76,1270.6266666666668,4.333333333333333,1.0,0.0,48.0,0.125,3.5,2,0
C00733,8.0,8706.76,1088.345,3.125,2.0,2.0,73.0,0.1095890410958904,3.4285714285714284,1,0
C00734,1.0,1491.87,1491.87,4.0,0.0,0.0,1.0,1.0,1.0,0,-1
C00735,4.0,3911.9300000000003,977.9825000000001,3.75,0.0,0.0,47.0,0.0851063829787234,3.0,2,0
C00736,3.0,2538.52,846.1733333333333,2.6666666666666665,2.0,2.0,68.0,0.04411764705882353,3.0,2,0
C00737,1.0,286.57,286.57,4.0,1.0,0.0,1.0,1.0,3.5848081591677903,0,1
C00738,4.0,5506.22,1376.555,2.5,0.0,1.0,66.0,0.06060606060606061,2.6666666666666665,2,0
C00739,3.0,3569.65,1189.8833333333334,3.0,0.0,0.0,43.0,0.06976744186046512,4.0,2,0
C00740,6.0,5543.98,923.9966666666666,3.3333333333333335,3.0,0.0,61.0,0.09836065573770492,3.0,2,0
C00741,6.0,4780.89,796.815,2.6666666666666665,1.0,2.0,85.0,0.07058823529411765,4.5,2,0
C00742,3.0,4248.3099999999995,1416.1033333333332,2.3333333333333335,0.0,0.0,16.0,0.1875,4.5,2,0
C00743,3.0,3070.87,1023.6233333333333,3.3333333333333335,1.0,0.0,20.0,0.15,4.0,2,0
C00744,6.0,6517.75,1086.2916666666667,3.3333333333333335,1.0,3.0,76.0,0.07894736842105263,3.0,1,0
C00745,2.0,571.66,285.83,4.0,1.0,0.0,69.0,0.028985507246376812,2.0,2,0
C00746,5.0,4133.96,826.792,4.0,3.0,0.0,55.0,0.09090909090909091,4.0,2,0
C00747,5.0,7370.59,1474.118,3.8,1.0,1.0,49.0,0.10204081632653061,3.0,1,0
C00748,6.0,8260.119999999999,1376.6866666666665,4.166666666666667,1.0,1.0,26.0,0.23076923076923078,3.6666666666666665,1,0
C00749,3.0,1811.13,603.71,4.0,1.0,1.0,79.0,0.0379746835443038,5.0,2,0
C00750,4.0,5574.45,1393.6125,4.0,2.0,1.0,39.0,0.10256410256410256,4.333333333333333,2,0
C00751,4.0,6799.68,1699.92,2.25,1.0,2.0,62.0,0.06451612903225806,3.3333333333333335,1,0
C00752,6.0,4566.92,761.1533333333333,3.8333333333333335,1.0,2.0,80.0,0.075,4.0,2,0
C00753,4.0,2045.73,511.4325,4.5,2.0,2.0,45.0,0.08888888888888889,4.666666666666667,2,0
C00754,10.0,9475.57,947.557,4.2,1.0,1.0,58.0,0.1724137931034483,3.6666666666666665,1,0
C00755,8.0,8079.889999999999,1009.9862499999999,3.75,4.0,3.0,59.0,0.13559322033898305,3.5714285714285716,1,0
