customer_id,age,gender,city,signup_date,customer_rating
C01082,53,Male,Mumbai,2024-04-23,4.9
C01083,46,Male,Hyderabad,2024-08-22,5.0
C01084,55,Female,Chennai,2024-12-26,3.8
C01085,50,Male,Mumbai,2024-11-14,4.8
C01086,54,Female,Bangalore,2023-11-29,4.1
C01087,44,Male,Chennai,2024-11-26,3.5
C01088,50,Female,Bangalore,2025-08-14,4.4
C01089,21,Female,Delhi,2024-09-30,4.3
C01090,39,Female,Hyderabad,2024-01-31,5.0
C01091,19,Male,Delhi,2026-05-24,3.5
C01092,27,Female,Hyderabad,2023-10-29,4.3
C01093,22,Female,Mumbai,2026-02-13,3.1
C01094,27,Male,Chennai,2023-11-27,3.2
C01095,50,Male,Mumbai,2023-11-30,3.0
C01096,55,Male,Hyderabad,2025-11-03,5.0
C01097,30,Female,Hyderabad,2026-01-22,4.6
C01098,48,Female,Hyderabad,2025-04-17,4.6
C01099,64,Male,Bangalore,2025-05-20,4.0
C01100,53,Female,Chennai,2025-04-23,3.6
C01101,62,Male,Mumbai,2024-08-12,3.3
C01102,41,Male,Mumbai,2023-12-28,3.6
C01103,32,Other,Delhi,2024-09-07,3.8
C01104,46,Female,Hyderabad,2025-08-15,4.5
C01105,25,Female,Hyderabad,2025-11-16,4.1
C01106,22,Male,Hyderabad,2026-03-25,3.2
C01107,46,Female,Mumbai,2025-10-15,3.0
C01108,64,Female,Delhi,2026-07-13,3.2
C01109,21,Male,Bangalore,2025-06-05,3.8
C01110,29,Female,Chennai,2024-09-05,4.9
C01111,62,Female,Bangalore,2025-05-11,4.3
C01112,19,Female,Mumbai,2024-04-06,4.6
C01113,44,Male,Hyderabad,2025-08-05,3.9
C01114,48,Female,Chennai,2024-04-18,3.7
C01115,53,Female,Mumbai,2023-12-13,3.2
C01116,53,Male,Mumbai,2026-02-28,4.8
C01117,43,Female,Mumbai,2024-09-22,4.6
C01118,60,Female,Chennai,2025-11-29,3.3
C01119,44,Male,Chennai,2025-05-07,4.0
C01120,22,Male,Delhi,2026-01-17,4.0
C01121,37,Female,Delhi,2026-02-28,4.3
C01122,28,Female,Bangalore,2026-07-20,4.9
C01123,27,Female,Chennai,2026-01-29,4.2
C01124,57,Male,Chennai,2025-06-19,4.1
C01125,55,Other,Chennai,2025-07-21,3.1
C01126,23,Male,Delhi,2023-09-14,3.1
C01127,25,Male,Mumbai,2026-05-31,3.4
C01128,40,Female,Hyderabad,2026-02-11,3.1
C01129,64,Male,Delhi,2024-06-05,4.5
C01130,43,Male,Chennai,2024-03-01,4.4
C01131,63,Male,Delhi,2025-09-25,3.3
C01132,60,Male,Bangalore,2024-07-20,4.7
C01133,29,Male,Chennai,2024-08-23,3.3
C01134,43,Other,Bangalore,2023-08-23,3.6
C01135,30,Male,Chennai,2026-03-27,3.5
C01136,57,Female,Delhi,2025-04-28,3.7
C01137,35,Female,Mumbai,2024-10-29,3.5
C01138,42,Female,Hyderabad,2024-01-19,4.0
C01139,50,Male,Bangalore,2025-07-10,3.8
C01140,64,Female,Delhi,2023-09-19,5.0
C01141,57,Female,Mumbai,2025-11-11,3.1
C01142,60,Female,Delhi,2024-04-08,3.3
C01143,29,Female,Bangalore,2024-11-19,3.1
C01144,61,Female,Hyderabad,2024-08-24,4.3
C01145,53,Male,Delhi,2024-09-25,3.1
C01146,21,Female,Chennai,2025-10-15,4.7
C01147,22,Female,Mumbai,2025-12-15,4.0
C01148,54,Female,Delhi,2025-04-30,4.1
C01149,25,Other,Mumbai,2023-11-18,4.1
C01150,59,Male,Chennai,2023-10-13,3.3
C01151,45,Other,Hyderabad,2024-02-05,3.4
C01152,48,Male,Hyderabad,2025-06-24,3.6
C01153,26,Male,Chennai,2025-08-24,4.2
C01154,46,Male,Mumbai,2024-06-10,3.4
C01155,31,Male,Delhi,2025-08-11,3.2
C01156,57,Female,Chennai,2025-01-30,4.9
C01157,58,Male,Bangalore,2024-12-13,3.0
C01158,39,Male,Mumbai,2024-06-11,4.6
C01159,28,Female,Hyderabad,2025-11-21,4.6
C01160,40,Female,Chennai,2023-12-19,3.6
C01161,18,Female,Hyderabad,2024-11-30,3.3
C01162,63,Female,Mumbai,2024-06-22,3.3
C01163,54,Female,Hyderabad,2025-08-29,4.4
C01164,38,Male,Chennai,2025-01-31,4.3
C01165,43,Male,Mumbai,2025-08-17,4.6
C01166,63,Female,Bangalore,2023-10-05,4.9
C01167,53,Male,Chennai,2024-10-23,4.4
C01168,40,Female,Delhi,2025-06-03,3.3
C01169,18,Male,Chennai,2023-08-25,3.5
C01170,57,Male,Mumbai,2024-07-12,4.7
C01171,32,Female,Chennai,2024-04-04,3.4
C01172,38,Female,Bangalore,2024-01-14,3.1
C01173,64,Female,Bangalore,2024-05-23,4.4
C01174,26,Female,Delhi,2024-08-10,3.8
C01175,26,Male,Hyderabad,2023-08-25,4.8
C01176,27,Male,Mumbai,2025-11-12,4.3
C01177,43,Female,Mumbai,2024-02-25,3.2
C01178,58,Female,Hyderabad,2024-10-06,4.9
C01179,52,Male,Bangalore,2025-09-26,3.5
C01180,42,Female,Bangalore,2025-02-15,3.7
C01181,43,Male,Chennai,2026-02-15,3.8
C01182,28,Male,Delhi,2026-01-16,3.1
C01183,55,Male,Delhi,2023-11-03,4.0
C01184,19,Female,Delhi,2026-03-18,3.2
C01185,24,Female,Chennai,2023-10-02,3.8
C01186,35,Male,Delhi,2023-09-06,3.7
C01187,44,Female,Hyderabad,2026-05-22,4.5
C01188,51,Male,Chennai,2026-03-18,4.6
C01189,44,Male,Hyderabad,2025-05-09,3.3
C01190,34,Male,Chennai,2025-05-06,3.7
C01191,60,Male,Delhi,2025-10-02,3.7
C01192,61,Male,Hyderabad,2024-11-16,3.3
C01193,41,Female,Hyderabad,2023-12-21,4.6
C01194,42,Female,Hyderabad,2023-09-08,4.4
C01195,24,Female,Chennai,2024-08-06,3.4
C01196,23,Male,Mumbai,2026-01-11,3.7
C01197,41,Male,Delhi,2025-06-24,3.2
C01198,50,Male,Hyderabad,2026-02-13,4.3
C01199,46,Male,Mumbai,2026-05-21,3.2
C01200,60,Female,Delhi,2023-11-21,5.0
C01201,39,Male,Delhi,2026-02-27,4.6
C01202,43,Female,Hyderabad,2024-05-09,3.8
C01203,45,Female,Hyderabad,2025-05-23,4.2
C01204,38,Male,Chennai,2025-03-13,4.8
C01205,24,Female,Mumbai,2024-10-23,4.1
C01206,34,Female,Mumbai,2024-07-22,3.3
C01207,37,Female,Hyderabad,2024-08-23,3.8
C01208,58,Female,Delhi,2024-08-16,4.7
C01209,37,Male,Hyderabad,2024-02-17,4.3
C01210,39,Male,Delhi,2025-02-26,4.3
C01211,45,Male,Delhi,2023-12-19,4.7
C01212,57,Male,Hyderabad,2025-02-25,4.8
C01213,24,Female,Bangalore,2026-05-05,4.8
C01214,18,Male,Mumbai,2024-09-02,3.2
C01215,49,Female,Delhi,2025-10-22,4.1
C01216,30,Female,Delhi,2026-01-30,4.5
C01217,47,Male,Bangalore,2026-01-26,4.5
C01218,40,Male,Chennai,2024-05-01,4.2
C01219,36,Female,Bangalore,2024-01-24,3.3
C01220,49,Female,Bangalore,2024-03-20,4.6
C01221,47,Female,Delhi,2025-06-07,4.4
C01222,46,Male,Mumbai,2025-11-27,3.2
C01223,62,Male,Bangalore,2025-08-04,3.9
C01224,46,Male,Chennai,2024-02-27,3.3
C01225,47,Male,Hyderabad,2025-12-11,3.7
C01226,33,Female,Bangalore,2025-02-08,3.0
C01227,57,Female,Bangalore,2025-11-20,3.8
C01228,36,Female,Chennai,2025-11-26,4.1
C01229,35,Female,Mumbai,2024-12-21,4.2
C01230,18,Female,Bangalore,2026-05-25,4.3
C01231,31,Male,Bangalore,2025-04-26,4.7
C01232,64,Male,Mumbai,2025-07-13,3.4
C01233,19,Female,Chennai,2025-07-01,3.2
C01234,45,Male,Bangalore,2026-03-21,4.7
C01235,47,Female,Mumbai,2025-07-04,3.3
C01236,55,Female,Bangalore,2024-01-29,4.9
C01237,21,Male,Hyderabad,2023-10-30,4.7
C01238,18,Female,Delhi,2024-12-13,4.0
C01239,25,Female,Hyderabad,2024-07-13,5.0
C01240,46,Female,Bangalore,2024-06-13,3.2
C01241,56,Female,Chennai,2023-10-17,3.6
C01242,20,Female,Delhi,2025-02-23,4.3
C01243,49,Male,Hyderabad,2024-07-22,3.7
C01244,27,Male,Mumbai,2024-12-24,4.9
C01245,27,Female,Chennai,2023-10-18,3.1
C01246,36,Female,Hyderabad,2026-02-13,4.1
C01247,63,Male,Mumbai,2023-11-09,4.2
C01248,51,Male,Bangalore,2026-03-21,4.3
C01249,50,Female,Mumbai,2026-03-11,3.5
C01250,40,Female,Hyderabad,2025-06-21,3.7
C01251,45,Female,Hyderabad,2025-02-22,4.7
C01252,49,Female,Bangalore,2025-01-05,3.4
C01253,24,Male,Mumbai,2025-04-15,4.7
C01254,46,Male,Mumbai,2025-12-31,4.1
C01255,25,Female,Bangalore,2026-04-24,4.5
C01256,18,Male,Mumbai,2024-12-21,4.4
C01257,20,Male,Bangalore,2026-01-20,3.4
C01258,41,Male,Chennai,2025-07-31,4.1
C01259,40,Female,Hyderabad,2024-08-03,4.7
C01260,25,Female,Chennai,2025-01-19,3.9
C01261,64,Male,Delhi,2024-01-29,4.9
C01262,54,Male,Delhi,2023-10-23,3.9
C01263,20,Female,Delhi,2023-12-08,3.3
C01264,50,Other,Bangalore,2026-04-28,3.8
C01265,45,Male,Mumbai,2024-08-27,4.9
C01266,64,Female,Chennai,2025-10-07,3.6
C01267,25,Male,Chennai,2025-02-19,4.7
C01268,51,Female,Chennai,2024-02-22,4.8
C01269,52,Male,Chennai,2024-05-14,3.7
C01270,49,Male,Delhi,2024-12-08,3.2
C01271,41,Female,Chennai,2024-12-10,4.4
C01272,31,Female,Mumbai,2025-03-11,3.6
C01273,49,Male,Delhi,2024-02-06,4.6
C01274,63,Female,Chennai,2024-09-28,3.9
C01275,60,Male,Bangalore,2024-06-22,4.0
C01276,33,Female,Hyderabad,2024-11-07,4.6
C01277,21,Male,Hyderabad,2024-08-21,3.8
C01278,54,Female,Hyderabad,2025-06-02,3.9
C01279,38,Male,Delhi,2025-12-28,3.8
C01280,31,Female,Chennai,2025-07-26,3.7
C01281,48,Female,Delhi,2023-10-28,4.1
C01282,35,Female,Mumbai,2023-11-28,4.6
C01283,24,Female,Bangalore,2025-08-29,3.7
C01284,27,Female,Bangalore,2024-06-23,4.0
C01285,24,Male,Hyderabad,2025-10-18,4.3
C01286,50,Male,Hyderabad,2025-08-05,3.5
C01287,40,Female,Hyderabad,2026-05-06,3.6
C01288,38,Male,Chennai,2026-03-31,4.9
C01289,36,Female,Mumbai,2024-08-16,4.4
C01290,36,Other,Mumbai,2025-05-16,4.2
C01291,53,Male,Mumbai,2024-01-19,4.3
C01292,46,Female,Mumbai,2024-09-03,3.1
C01293,35,Male,Hyderabad,2026-07-12,4.2
C01294,19,Female,Bangalore,2025-09-20,4.0
C01295,18,Male,Hyderabad,2024-10-19,4.1
C01296,64,Male,Mumbai,2025-05-30,3.7
C01297,22,Female,Hyderabad,2026-06-10,3.2
C01298,37,Female,Mumbai,2024-07-21,3.4
C01299,28,Female,Delhi,2024-10-02,4.9
C01300,59,Female,Bangalore,2025-12-31,3.8
C01301,19,Male,Delhi,2026-01-24,3.9
C01302,20,Female,Chennai,2025-08-20,3.1
C01303,40,Male,Hyderabad,2026-02-10,3.1
C01304,29,Female,Chennai,2025-11-03,4.4
C01305,37,Female,Hyderabad,2025-09-06,4.1
C01306,22,Female,Delhi,2025-03-15,4.0
C01307,54,Female,Mumbai,2025-07-25,3.5
C01308,55,Male,Mumbai,2024-11-23,4.5
C01309,47,Female,Hyderabad,2024-09-16,3.3
C01310,26,Male,Mumbai,2024-09-17,3.4
C01311,51,Female,Delhi,2024-03-01,3.9
C01312,61,Male,Mumbai,2024-04-07,3.6
C01313,52,Female,Delhi,2026-06-20,3.5
C01314,39,Female,Chennai,2025-01-30,4.3
C01315,61,Male,Delhi,2024-04-21,4.3
C01316,41,Male,Bangalore,2024-01-14,4.6
C01317,34,Female,Bangalore,2023-11-09,3.8
C01318,27,Male,Bangalore,2026-02-27,3.1
C01319,47,Male,Hyderabad,2023-12-05,3.5
C01320,63,Male,Hyderabad,2025-12-08,5.0
C01321,40,Male,Hyderabad,2026-02-17,4.2
C01322,49,Female,Delhi,2026-04-11,4.4
C01323,34,Female,Hyderabad,2023-09-27,3.0
C01324,34,Male,Chennai,2024-08-20,4.0
C01325,31,Male,Bangalore,2025-12-03,3.1
C01326,26,Male,Delhi,2024-01-07,4.1
C01327,57,Male,Bangalore,2024-10-02,4.8
C01328,19,Male,Hyderabad,2024-02-10,4.9
C01329,62,Male,Delhi,2026-02-13,4.1
C01330,42,Male,Mumbai,2025-12-09,3.9
C01331,56,Female,Chennai,2026-01-19,4.9
C01332,26,Male,Hyderabad,2024-02-14,4.3
C01333,39,Female,Hyderabad,2024-12-08,3.1
C01334,60,Female,Chennai,2024-11-09,3.9
C01335,63,Female,Chennai,2025-08-27,3.5
C01336,21,Female,Mumbai,2024-05-03,3.9
C01337,43,Female,Hyderabad,2024-12-15,3.9
C01338,46,Female,Hyderabad,2024-06-24,4.2
C01339,62,Female,Bangalore,2025-11-14,3.7
C01340,51,Female,Delhi,2024-12-21,3.3
C01341,40,Female,Delhi,2025-03-24,4.0
C01342,54,Female,Bangalore,2024-07-21,4.7
C01343,28,Male,Delhi,2026-01-19,4.3
C01344,23,Male,Chennai,2025-01-12,3.7
C01345,35,Male,Delhi,2026-02-17,4.9
C01346,38,Female,Delhi,2024-09-23,4.8
C01347,59,Female,Bangalore,2026-06-20,3.4
C01348,53,Female,Mumbai,2026-07-30,3.1
C01349,58,Female,Delhi,2025-01-04,4.5
C01350,55,Male,Delhi,2024-06-20,4.7
C01351,51,Male,Mumbai,2024-10-08,4.9
C01352,34,Female,Bangalore,2025-03-17,4.8
C01353,54,Female,Mumbai,2026-07-11,4.2
C01354,42,Other,Bangalore,2026-01-28,4.1
C01355,55,Male,Chennai,2026-01-11,3.1
C01356,29,Female,Bangalore,2024-01-15,3.5
C01357,40,Female,Chennai,2024-05-17,3.9
C01358,59,Female,Chennai,2025-07-19,4.3
C01359,39,Female,Bangalore,2026-04-01,4.1
C01360,38,Female,Hyderabad,2025-04-15,4.5
C01361,44,Male,Bangalore,2023-12-07,3.6
C01362,48,Female,Delhi,2026-03-01,4.1
C01363,23,Female,Delhi,2026-03-06,3.2
C01364,44,Female,Hyderabad,2024-06-24,3.8
C01365,57,Female,Chennai,2025-11-30,4.5
C01366,51,Male,Hyderabad,2024-06-10,4.4
C01367,29,Male,Delhi,2026-05-05,5.0
C01368,62,Other,Hyderabad,2024-01-25,3.6
C01369,24,Female,Bangalore,2024-12-08,4.0
C01370,27,Female,Hyderabad,2026-06-19,3.7
C01371,62,Male,Chennai,2024-04-16,3.9
C01372,34,Female,Bangalore,2024-12-23,4.7
C01373,43,Female,Mumbai,2024-09-03,4.4
C01374,38,Female,Delhi,2023-09-15,4.8
C01375,45,Male,Delhi,2023-10-14,3.4
C01376,63,Female,Hyderabad,2025-02-17,4.7
C01377,19,Female,Bangalore,2024-05-01,3.1
C01378,60,Male,Mumbai,2026-08-10,4.8
C01379,18,Female,Bangalore,2024-09-30,3.7
C01380,53,Female,Delhi,2023-09-16,3.6
C01381,43,Female,Bangalore,2026-06-02,4.0
C01382,46,Female,Mumbai,2026-02-21,4.9
C01383,38,Male,Hyderabad,2025-07-29,3.1
C01384,28,Male,Chennai,2025-12-31,3.7
C01385,57,Male,Bangalore,2024-01-14,4.7
C01386,28,Male,Chennai,2024-06-26,3.8
C01387,53,Female,Delhi,2026-02-11,3.4
C01388,56,Male,Hyderabad,2025-09-17,3.8
C01389,57,Female,Hyderabad,2024-01-16,3.8
C01390,52,Other,Bangalore,2025-09-28,4.8
C01391,51,Female,Hyderabad,2024-12-20,4.5
C01392,64,Female,Bangalore,2023-08-22,4.0
C01393,41,Female,Bangalore,2023-11-11,5.0
C01394,39,Female,Chennai,2024-05-23,3.9
C01395,22,Male,Hyderabad,2026-02-17,3.1
C01396,50,Male,Bangalore,2025-04-09,3.5
C01397,53,Female,Chennai,2025-10-22,3.9
C01398,64,Female,Mumbai,2025-03-17,3.3
C01399,37,Female,Chennai,2023-12-16,4.9
C01400,36,Female,Chennai,2024-06-27,4.5
C01401,52,Female,Bangalore,2024-07-12,3.5
C01402,60,Male,Delhi,2023-10-08,4.2
C01403,34,Other,Delhi,2024-11-19,4.4
C01404,62,Female,Delhi,2026-01-03,4.9
C01405,60,Male,Chennai,2024-12-29,4.8
C01406,51,Female,Bangalore,2023-12-16,4.0
C01407,26,Male,Hyderabad,2026-05-05,4.5
C01408,43,Female,Chennai,2025-06-01,4.1
C01409,19,Female,Chennai,2023-09-04,4.1
C01410,26,Male,Bangalore,2025-03-03,3.2
C01411,26,Female,Mumbai,2024-05-08,3.3
C01412,57,Female,Chennai,2024-01-21,4.1
C01413,34,Male,Mumbai,2024-11-29,3.5
C01414,18,Male,Mumbai,2025-06-20,3.0
C01415,42,Female,Delhi,2024-05-06,4.4
C01416,60,Male,Bangalore,2024-11-15,3.1
C01417,57,Male,Mumbai,2025-08-14,4.2
C01418,59,Male,Bangalore,2023-11-18,4.1
C01419,42,Male,Delhi,2026-07-20,4.9
C01420,56,Female,Bangalore,2023-10-30,4.0
C01421,52,Female,Chennai,2025-03-15,3.1
C01422,20,Male,Mumbai,2025-02-23,4.1
C01423,54,Female,Bangalore,2026-08-04,4.7
C01424,61,Male,Hyderabad,2025-04-15,5.0
C01425,61,Female,Bangalore,2024-10-17,3.9
C01426,47,Other,Mumbai,2025-01-13,3.6
C01427,55,Male,Delhi,2025-07-13,4.8
C01428,51,Female,Delhi,2026-07-27,3.4
C01429,29,Female,Mumbai,2024-05-21,4.2
C01430,36,Male,Chennai,2023-09-03,3.8
C01431,54,Male,Chennai,2025-12-28,3.1
C01432,61,Male,Delhi,2024-08-28,3.7
C01433,34,Female,Delhi,2025-10-28,3.5
C01434,27,Other,Mumbai,2025-07-05,4.4
C01435,64,Female,Chennai,2025-12-09,4.9
C01436,29,Female,Delhi,2025-10-30,3.5
C01437,33,Female,Chennai,2024-08-15,4.6
C01438,41,Female,Delhi,2023-10-04,3.1
C01439,36,Female,Bangalore,2025-04-06,4.1
C01440,25,Male,Hyderabad,2026-01-24,3.1
C01441,48,Female,Bangalore,2024-02-24,4.9
C01442,38,Female,Delhi,2025-12-17,4.5
C01443,34,Male,Hyderabad,2025-01-07,4.3
C01444,40,Female,Hyderabad,2025-09-17,4.6
C01445,54,Male,Delhi,2025-07-09,4.3
C01446,33,Female,Delhi,2026-01-22,4.9
C01447,23,Female,Chennai,2023-10-25,4.4
C01448,25,Male,Delhi,2025-12-14,4.8
C01449,42,Male,Mumbai,2024-12-30,4.0
C01450,35,Male,Delhi,2024-07-03,3.2
C01451,42,Female,Mumbai,2023-10-04,4.1
C01452,29,Male,Delhi,2024-03-22,3.3
C01453,32,Female,Chennai,2023-10-01,4.2
C01454,43,Male,Mumbai,2026-06-04,4.0
C01455,58,Other,Bangalore,2025-03-03,4.2
C01456,62,Female,Mumbai,2026-08-05,3.0
C01457,43,Female,Chennai,2025-04-03,3.4
C01458,64,Female,Mumbai,2024-05-20,4.0
C01459,49,Female,Delhi,2025-11-19,4.9
C01460,27,Female,Delhi,2024-03-13,3.8
C01461,33,Male,Chennai,2024-09-11,3.8
C01462,24,Male,Hyderabad,2025-12-19,4.4
C01463,34,Male,Delhi,2026-03-22,4.2
C01464,40,Male,Bangalore,2024-08-14,3.6
C01465,43,Male,Chennai,2023-12-31,3.8
C01466,38,Female,Mumbai,2024-09-23,3.4
C01467,39,Other,Mumbai,2026-04-17,4.9
C01468,24,Male,Bangalore,2025-11-08,3.3
C01469,31,Female,Delhi,2026-04-23,3.7
C01470,32,Male,Chennai,2024-10-13,3.1
C01471,24,Female,Bangalore,2026-07-19,3.4
C01472,26,Female,Delhi,2025-02-10,4.6
C01473,25,Female,Chennai,2025-02-12,3.4
C01474,40,Other,Mumbai,2026-05-26,3.2
C01475,46,Male,Chennai,2025-03-08,3.9
C01476,35,Female,Hyderabad,2026-01-11,3.0
C01477,48,Female,Chennai,2025-10-21,3.2
C01478,47,Male,Hyderabad,2023-11-11,4.6
C01479,56,Female,Chennai,2025-06-07,4.5
C01480,52,Male,Hyderabad,2026-02-03,4.8
C01481,35,Female,Mumbai,2025-04-05,4.7
C01482,59,Male,Delhi,2024-08-03,4.4
C01483,56,Male,Hyderabad,2023-11-12,3.1
C01484,34,Female,Hyderabad,2025-08-10,4.6
C01485,31,Female,Mumbai,2024-07-17,4.7
C01486,48,Male,Hyderabad,2025-06-07,4.6
C01487,41,Male,Bangalore,2024-11-26,4.0
C01488,52,Female,Mumbai,2025-09-10,3.5
C01489,61,Male,Bangalore,2024-09-05,4.7
C01490,62,Male,Mumbai,2023-10-02,4.5
C01491,51,Female,Hyderabad,2026-03-27,5.0
C01492,20,Female,Bangalore,2024-09-06,3.3
C01493,54,Male,Hyderabad,2026-08-14,3.5
C01494,60,Female,Mumbai,2024-06-12,3.4
C01495,57,Female,Hyderabad,2026-07-26,4.6
C01496,43,Female,Bangalore,2026-06-20,3.4
C01497,40,Female,Bangalore,2023-11-07,3.1
C01498,61,Male,Hyderabad,2025-07-15,5.0
C01499,56,Male,Chennai,2024-09-18,3.0
C01500,32,Male,Mumbai,2026-01-11,4.7
C01501,21,Female,Mumbai,2025-08-30,3.7
C01502,46,Male,Hyderabad,2026-06-26,4.7
C01503,39,Female,Chennai,2024-01-20,4.1
C01504,42,Male,Bangalore,2025-06-12,4.8
C01505,30,Male,Delhi,2025-12-20,4.9
C01506,35,Female,Delhi,2023-09-24,3.0
C01507,50,Male,Hyderabad,2023-10-29,3.2
C01508,33,Male,Chennai,2025-12-17,3.5
C01509,62,Female,Chennai,2024-09-21,4.3
C01510,59,Male,Mumbai,2024-10-09,4.8
C01511,61,Female,Bangalore,2025-04-29,3.9
C01512,19,Female,Chennai,2025-06-10,4.2
C01513,52,Male,Delhi,2025-08-30,3.4
C01514,59,Female,Bangalore,2026-06-21,4.6
C01515,51,Female,Bangalore,2024-09-27,4.9
C01516,47,Male,Hyderabad,2025-11-30,3.5
C01517,30,Male,Chennai,2025-05-07,4.0
C01518,30,Male,Hyderabad,2025-03-19,3.2
C01519,35,Female,Chennai,2024-10-26,4.1
C01520,49,Male,Mumbai,2025-07-28,4.0
C01521,49,Female,Hyderabad,2024-05-16,3.3
C01522,52,Female,Hyderabad,2023-12-19,3.9
C01523,56,Female,Delhi,2025-10-31,3.7
C01524,63,Male,Hyderabad,2025-02-13,4.0
C01525,46,Male,Chennai,2024-10-14,4.2
C01526,46,Female,Delhi,2025-04-23,3.0
C01527,61,Male,Hyderabad,2024-05-29,4.5
C01528,33,Male,Hyderabad,2024-05-28,4.4
C01529,61,Male,Mumbai,2024-12-18,3.7
C01530,64,Male,Hyderabad,2026-08-13,3.1
C01531,27,Female,Bangalore,2024-06-24,4.5
C01532,47,Male,Delhi,2026-05-17,4.9
C01533,42,Male,Bangalore,2025-02-05,3.5
C01534,56,Male,Delhi,2023-12-29,3.6
C01535,37,Female,Mumbai,2026-03-08,3.4
C01536,22,Female,Hyderabad,2024-12-24,4.2
C01537,18,Male,Hyderabad,2026-04-27,3.3
C01538,47,Female,Hyderabad,2024-12-16,3.7
C01539,20,Female,Delhi,2023-11-21,4.4
C01540,62,Female,Hyderabad,2025-09-02,4.1
C01541,31,Female,Bangalore,2026-02-28,3.8
C01542,47,Male,Hyderabad,2024-08-01,3.8
C01543,21,Male,Mumbai,2024-08-31,4.1
C01544,35,Male,Bangalore,2023-10-27,3.0
C01545,54,Male,Hyderabad,2025-04-02,3.2
C01546,42,Other,Hyderabad,2026-04-19,4.8
C01547,18,Male,Chennai,2026-03-07,3.2
C01548,63,Male,Delhi,2025-10-05,4.4
C01549,32,Female,Bangalore,2026-05-29,4.8
C01550,26,Female,Chennai,2025-07-15,3.5
C01551,32,Male,Mumbai,2026-01-02,3.7
C01552,41,Male,Delhi,2025-02-24,4.1
C01553,21,Male,Bangalore,2023-12-28,4.8
C01554,29,Female,Hyderabad,2024-03-24,4.9
C01555,54,Male,Bangalore,2024-01-16,4.5
C01556,54,Male,Hyderabad,2025-12-30,3.2
C01557,60,Female,Delhi,2023-09-14,4.3
C01558,23,Male,Hyderabad,2025-04-15,3.8
C01559,56,Female,Mumbai,2024-09-24,3.9
C01560,63,Female,Hyderabad,2026-01-13,3.1
C01561,41,Male,Mumbai,2025-04-12,3.4
C01562,28,Female,Delhi,2025-06-17,4.6
C01563,30,Female,Delhi,2023-11-19,3.9
C01564,51,Male,Bangalore,2024-07-20,3.6
C01565,42,Female,Mumbai,2026-08-16,3.8
C01566,24,Female,Mumbai,2025-10-12,4.7
C01567,21,Female,Chennai,2025-03-15,4.5
C01568,25,Male,Chennai,2025-12-07,3.5
C01569,37,Other,Chennai,2026-02-04,3.2
C01570,46,Male,Hyderabad,2023-11-05,3.5
C01571,62,Male,Chennai,2026-07-17,4.8
C01572,63,Male,Mumbai,2025-07-21,4.2
C01573,27,Male,Hyderabad,2024-12-22,4.1
C01574,60,Female,Delhi,2025-08-31,4.2
C01575,51,Male,Bangalore,2024-08-28,3.7
C01576,43,Male,Chennai,2026-04-05,4.6
C01577,58,Female,Delhi,2025-12-19,4.0
C01578,20,Male,Mumbai,2025-07-18,3.2
C01579,23,Male,Bangalore,2024-03-03,3.3
C01580,22,Male,Delhi,2026-07-11,4.1
C01581,22,Male,Bangalore,2024-12-03,4.9
C01582,64,Male,Chennai,2026-05-11,3.6
C01583,40,Female,Mumbai,2023-10-16,4.7
C01584,26,Male,Bangalore,2023-12-31,4.5
C01585,52,Male,Delhi,2024-01-31,3.5
C01586,37,Female,Chennai,2024-02-13,3.1
C01587,59,Female,Chennai,2024-08-04,3.2
C01588,52,Male,Delhi,2025-10-02,4.5
C01589,35,Female,Delhi,2024-08-30,3.4
C01590,34,Male,Bangalore,2026-06-13,3.7
C01591,41,Female,Hyderabad,2026-04-23,4.0
C01592,20,Female,Chennai,2026-03-01,4.5
C01593,49,Male,Bangalore,2024-05-17,3.2
C01594,52,Female,Delhi,2025-07-13,3.8
C01595,55,Male,Bangalore,2025-04-11,4.0
C01596,30,Female,Delhi,2024-01-01,4.1
C01597,64,Male,Mumbai,2024-07-13,4.6
C01598,42,Female,Delhi,2025-03-23,3.3
C01599,26,Female,Delhi,2025-02-17,4.6
C01600,21,Female,Delhi,2024-02-17,4.4
C01601,31,Male,Hyderabad,2026-06-14,4.1
C01602,54,Female,Delhi,2024-02-01,4.4
C01603,51,Female,Chennai,2025-08-07,3.8
C01604,28,Female,Chennai,2025-10-14,3.3
C01605,58,Female,Bangalore,2025-06-10,4.3
C01606,20,Female,Hyderabad,2026-02-25,4.0
C01607,45,Male,Bangalore,2025-04-25,4.3
C01608,46,Male,Chennai,2026-02-06,3.7
C01609,26,Female,Chennai,2023-09-17,4.8
C01610,20,Male,Mumbai,2023-10-05,4.2
C01611,42,Other,Delhi,2025-07-20,3.2
C01612,51,Female,Chennai,2025-05-10,3.9
C01613,29,Female,Bangalore,2025-07-30,4.5
C01614,59,Male,Bangalore,2025-12-04,4.6
C01615,26,Female,Delhi,2024-11-15,4.0
C01616,32,Female,Delhi,2025-07-17,4.8
C01617,57,Female,Mumbai,2025-02-12,3.5
C01618,42,Female,Hyderabad,2025-07-04,3.8
C01619,22,Male,Bangalore,2024-06-29,4.8
C01620,28,Female,Delhi,2026-06-30,4.8
C01621,51,Female,Bangalore,2025-01-27,4.4
C01622,41,Male,Delhi,2026-01-14,4.7
